IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,FID,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,404801,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,404802,2020/03/07,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,404803,2020/03/10,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,404804,2020/03/11,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,404805,2020/03/12,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,404806,2020/03/13,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,404807,2020/03/14,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,4,0,404808,2020/03/15,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,6,0,404809,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,6,0,404810,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,14,0,404811,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,7,0,404812,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,13,0,404813,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,9,0,404814,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,404815,2020/03/22,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,7,0,404816,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,13,0,404817,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,404818,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,W,26,0,404819,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A35-A59,W,10,0,404820,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404821,2020/03/01,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404822,2020/03/03,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404823,2020/03/04,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,7,0,404824,2020/03/12,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,3,0,404825,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404826,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,3,0,404827,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,-1,-1,404828,2020/03/19,03241,2020/03/27,-1,-1
3,Niedersachsen,Region Hannover,A60-A79,M,6,0,404829,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404830,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,1,404831,2020/03/20,03241,2020/03/27,1,1
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404832,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,3,0,404833,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,5,0,404834,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,404835,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A60-A79,M,7,0,404836,2020/03/25,03241,2020/03/27,1,-9
